Geneid	Length
AT1G78980	3797
AT1G78990	1702
AT1G78995	1184
AT1G79000	8399
AT1G79010	2233
AT1G79020	3550
AT1G79030	3803
AT1G79040	1058
AT1G79050	3221
AT1G09843	181
AT1G79060	2039
AT1G79070	1545
AT1G79075	904
AT1G79080	2114
AT1G79090	4230
AT1G79100	609
AT1G79103	1453
AT1G79110	1760
AT1G79120	4705
AT1G09847	500
AT1G09853	460
AT1G09857	284
AT1G79130	670
AT1G79150	5507
AT1G79160	1360
AT1G79170	350
AT1G79180	1564
AT1G79190	5786
AT1G79200	1742
AT1G79210	2756
AT1G79220	1721
AT1G79230	3471
AT1G79240	73
AT1G79250	2550
AT1G79260	1206
AT1G79270	4209
AT1G79280	14047
AT1G79290	72
AT1G79300	72
AT1G79310	1890
AT1G79320	1497
AT1G79330	1767
AT1G79340	2052
AT1G79350	8846
AT1G79360	1913
AT1G79370	2230
AT1G79380	2826
AT1G79390	1106
AT1G79400	2849
AT1G79410	1931
AT1G79420	3004
AT1G79430	2052
AT1G79440	5294
AT1G79450	2596
AT1G79460	4280
AT1G79470	2598
AT1G79480	2008
AT1G79485	348
AT1G79490	2877
AT1G79500	3301
AT1G09863	2745
AT1G79510	1976
AT1G09867	140
AT1G79520	3587
AT1G09873	24
AT1G09877	86
AT1G09883	72
AT1G79529	749
AT1G79530	3507
AT1G79540	3150
AT1G09887	300
AT1G79550	2614
AT1G79560	5962
AT1G09893	96
AT1G79570	6279
AT1G79580	2911
AT1G79590	2623
AT1G79600	2817
AT1G79610	4329
AT1G79620	4934
AT1G79630	3151
AT1G79640	5328
AT1G79650	3371
AT1G79660	1107
AT1G09897	391
AT1G79670	2632
AT1G09903	188
AT1G79680	2847
AT1G79690	5343
AT1G79700	3431
AT1G09907	355
AT1G79710	2240
AT1G79720	1919
AT1G09913	434
AT1G79730	3546
AT1G79740	3134
AT1G79750	4403
AT1G79760	1515
AT1G79770	1160
AT1G79780	1145
AT1G79790	1564
AT1G79800	826
AT1G79810	2743
AT1G09917	505
AT1G79820	5375
AT1G09923	197
AT1G79830	6339
AT1G79840	4485
AT1G79850	710
AT1G09927	678
AT1G79860	2309
AT1G79870	1403
AT1G79880	2381
AT1G79890	3685
AT1G79900	1982
AT1G79910	2630
AT1G79915	1452
AT1G79920	3523
AT1G79930	4142
AT1G79940	3922
AT1G79950	7255
AT1G79960	888
AT1G09937	304
AT1G79970	1818
AT1G79980	74
AT1G79985	1488
AT1G79990	6490
AT1G09947	137
AT1G80000	4517
AT1G80010	2710
AT1G80030	4258
AT1G80040	2226
AT1G80050	2514
AT1G80060	3197
AT1G80070	9965
AT1G80080	1831
AT1G80090	1723
AT1G80100	1220
AT1G80110	1933
AT1G80120	1543
AT1G80130	1786
AT1G80133	686
AT1G09953	493
AT1G09957	202
AT1G80140	1570
AT1G80150	2227
AT1G80160	1718
AT1G80165	216
AT1G80170	2682
AT1G80180	1127
AT1G80190	2907
AT1G80200	1148
AT1G80210	2627
AT1G80220	768
AT1G80230	1879
AT1G80240	1753
AT1G80250	79
AT1G80245	1453
AT1G80260	5104
AT1G80270	2655
AT1G80280	3182
AT1G80290	1904
AT1G80300	3068
AT1G80325	3467
AT1G80310	1937
AT1G80315	1035
AT1G80320	1115
AT1G80330	1477
AT1G80340	1884
AT1G80350	2955
AT1G80360	3185
AT1G80370	3398
AT1G80380	3480
AT1G80390	1141
AT1G80400	2400
AT1G80410	7603
AT1G09963	443
AT1G80420	3372
AT1G80430	82
AT1G09967	250
AT1G09973	220
AT1G80440	1725
AT1G80450	1520
AT1G80460	2655
AT1G80470	1968
AT1G80480	2728
AT1G80490	6308
AT1G80500	2224
AT1G80510	2043
AT1G09977	396
AT1G80520	1163
AT1G80525	416
AT1G80530	2451
AT1G80540	3191
AT1G80550	1909
AT1G80555	786
AT1G80560	2537
AT1G80570	2096
AT1G80580	771
AT1G80590	1059
AT1G09983	233
AT1G80600	2197
AT1G80610	3715
AT1G80620	2432
AT1G80625	1340
AT1G80630	1972
AT1G80640	2924
AT1G80650	1510
AT1G80660	4234
AT1G80670	3378
AT1G80680	4999
AT1G80690	1906
AT1G80700	1559
AT1G80710	2518
AT1G80720	1620
AT1G80730	1064
AT1G80740	4655
AT1G80745	1057
AT1G80750	1895
AT1G80760	1670
AT1G80770	2964
AT1G80780	1607
AT1G80790	3779
AT1G80810	4209
AT1G80820	2326
AT1G80830	3405
AT1G80840	1939
AT1G80850	2154
AT1G09987	714
AT1G80860	1457
AT1G80865	1020
AT1G80870	2500
AT1G80880	2357
AT1G80890	1083
AT1G09993	633
AT1G80900	2250
AT1G80910	3096
AT1G80920	1211
AT1G80930	4430
AT1G80940	1705
AT1G80950	3116
AT1G80960	3925
AT1G09997	380
AT1G80970	1894
AT1G80980	2103
AT1G80990	772
AT2G01008	2149
AT2G03855	372
AT2G01010	1808
AT2G01020	164
AT2G01021	102
AT2G01023	120
AT2G01035	1200
AT2G01045	1200
AT2G01050	1548
AT2G03885	341
AT2G01060	2302
AT2G01070	2346
AT2G01080	1486
AT2G01090	1932
AT2G01100	1855
AT2G01110	1999
AT2G03895	214
AT2G01120	2999
AT2G01130	6434
AT2G01140	2137
AT2G01150	1083
AT2G01160	74
AT2G01170	2419
AT2G01175	1408
AT2G01180	2209
AT2G01190	2825
AT2G01200	2127
AT2G01210	2711
AT2G03905	205
AT2G01220	3589
AT2G01240	842
AT2G01250	1878
AT2G01260	2694
AT2G01270	3252
AT2G01275	2027
AT2G01280	3719
AT2G03925	619
AT2G01290	1667
AT2G01300	915
AT2G01310	530
AT2G01320	4108
AT2G01330	2688
AT2G01340	1337
AT2G01350	2119
AT2G01360	549
AT2G01370	1012
AT2G01379	375
AT2G03945	277
AT2G01390	1962
AT2G01400	1450
AT2G01410	1368
AT2G03975	1129
AT2G03985	244
AT2G01420	3732
AT2G01422	795
AT2G01430	2762
AT2G01440	6117
AT2G03995	380
AT2G01450	3636
AT2G01460	6189
AT2G01470	2561
AT2G01480	4398
AT2G01490	2797
AT2G01500	2079
AT2G01505	1323
AT2G01510	2974
AT2G01520	1329
AT2G04005	375
AT2G01530	1019
AT2G01540	1609
AT2G01554	495
AT2G01560	1562
AT2G01570	2322
AT2G04015	328
AT2G01580	927
AT2G01590	1368
AT2G01600	3963
AT2G01610	1108
AT2G01620	1173
AT2G01630	2842
AT2G04065	324
AT2G01640	1769
AT2G01650	2021
AT2G04075	351
AT2G04085	638
AT2G01660	2116
AT2G01667	102
AT2G01670	1851
AT2G01680	3017
AT2G01690	5113
AT2G01710	1346
AT2G01720	3279
AT2G01730	3531
AT2G01735	1730
AT2G01740	1740
AT2G01750	4848
AT2G01755	621
AT2G01760	1859
AT2G01770	1800
AT2G01780	1848
AT2G04095	235
AT2G01790	1159
AT2G01800	1693
AT2G01810	2643
AT2G01818	2251
AT2G01820	3572
AT2G01830	6725
AT2G01850	2308
AT2G01860	1864
AT2G04125	234
AT2G01870	936
AT2G04145	280
AT2G01880	2764
AT2G01890	2583
AT2G01900	3442
AT2G01905	5680
AT2G01910	4641
AT2G01913	1036
AT2G01918	1751
AT2G01920	1040
AT2G01930	1787
AT2G01940	2906
AT2G01950	3701
AT2G01960	1532
AT2G01970	3102
AT2G01980	6407
AT2G01990	1962
AT2G02000	2701
AT2G02010	2890
AT2G04155	320
AT2G02020	2209
AT2G02023	364
AT2G02026	180
AT2G02030	1495
AT2G04175	528
AT2G02040	2544
AT2G02050	2107
AT2G02060	3116
AT2G02061	1571
AT2G02070	5407
AT2G02080	3659
AT2G04185	205
AT2G02090	3846
AT2G02100	1008
AT2G02103	1396
AT2G02120	874
AT2G02130	810
AT2G04195	202
AT2G02140	918
AT2G02147	561
AT2G02148	2563
AT2G02150	3030
AT2G02160	3046
AT2G02170	2614
AT2G02180	2673
AT2G04205	1056
AT2G04215	336
AT2G02220	3605
AT2G02230	1745
AT2G02240	1565
AT2G02250	1386
AT2G02280	949
AT2G02290	909
AT2G02300	1738
AT2G02310	1698
AT2G02320	1416
AT2G02340	1235
AT2G02350	1725
AT2G02360	1471
AT2G02370	2469
AT2G02380	1835
AT2G02390	2436
AT2G02400	1498
AT2G02410	2361
AT2G02440	1294
AT2G02450	3283
AT2G02455	808
AT2G02470	2422
AT2G02480	4981
AT2G02490	1244
AT2G02493	914
AT2G02497	1136
AT2G02498	445
AT2G02500	2867
AT2G02510	1727
AT2G02515	470
AT2G02520	1375
AT2G02525	323
AT2G04225	214
AT2G02540	1872
AT2G02550	1381
AT2G02560	7924
AT2G02570	3033
AT2G02580	1867
AT2G02590	1851
AT2G02600	73
AT2G02610	2202
AT2G02620	2134
AT2G04255	383
AT2G02630	2056
AT2G02635	6103
AT2G04265	939
AT2G02640	1981
AT2G02650	1136
AT2G02660	1331
AT2G02680	2900
AT2G02690	2035
AT2G02695	2007
AT2G02700	1565
AT2G02710	2372
AT2G02720	2101
AT2G04285	790
AT2G02730	2954
AT2G02740	1902
AT2G02750	2402
AT2G02741	226
AT2G04295	810
AT2G02760	2258
AT2G02765	2016
AT2G02770	1442
AT2G04315	418
AT2G02780	3271
AT2G02790	3405
AT2G04325	266
AT2G02800	4077
AT2G02795	821
AT2G02810	1995
AT2G02820	4240
AT2G04335	618
AT2G04345	438
AT2G04355	313
AT2G02835	855
AT2G02840	1306
AT2G04365	634
AT2G02850	1696
AT2G02860	4341
AT2G02870	2598
AT2G02880	2384
AT2G02890	2704
AT2G02900	73
AT2G02910	2565
AT2G04375	195
AT2G04405	860
AT2G02930	1166
AT2G04435	490
AT2G04455	195
AT2G04465	313
AT2G02950	2649
AT2G02955	2636
AT2G02960	2424
AT2G02970	3296
AT2G02980	2074
AT2G02990	1381
AT2G03000	1975
AT2G03010	2225
AT2G03020	1520
AT2G03030	757
AT2G03040	923
AT2G03050	1310
AT2G03060	3089
AT2G03070	3760
AT2G03090	1866
AT2G03110	2076
AT2G03120	3169
AT2G03130	470
AT2G03140	9725
AT2G04485	247
AT2G03150	7349
AT2G03160	603
AT2G03170	464
AT2G03180	363
AT2G03190	688
AT2G03200	1659
AT2G03210	1964
AT2G03220	2172
AT2G03240	4776
AT2G03230	459
AT2G04505	248
AT2G03250	4823
AT2G03260	4399
AT2G03270	2381
AT2G03280	2368
AT2G03290	1283
AT2G03300	755
AT2G03310	931
AT2G03320	404
AT2G03330	5663
AT2G03340	2873
AT2G03350	1652
AT2G03360	2308
AT2G03370	2490
AT2G03380	2134
AT2G03390	2317
AT2G03420	2413
AT2G03410	2412
AT2G03430	1668
AT2G03440	1097
AT2G03445	105
AT2G03450	2280
AT2G03460	1372
AT2G04525	843
AT2G03470	2299
AT2G03480	3908
AT2G03490	73
AT2G03500	3135
AT2G03505	1529
AT2G03510	2609
AT2G03520	1931
AT2G03530	2564
AT2G03550	1486
AT2G03560	1188
AT2G03565	530
AT2G03567	1083
AT2G03570	429
AT2G03580	1218
AT2G03590	2275
AT2G03600	1843
AT2G03610	1133
AT2G03620	3171
AT2G04535	530
AT2G03630	1188
AT2G03640	2599
AT2G03660	72
AT2G03667	3351
AT2G03670	2974
AT2G03680	1269
AT2G04545	435
AT2G03690	1368
AT2G04555	231
AT2G03700	72
AT2G03710	2610
AT2G03720	1260
AT2G04565	296
AT2G04575	260
AT2G03730	2633
AT2G03740	1264
AT2G03750	1488
AT2G03760	1369
AT2G03770	1174
AT2G03780	1877
AT2G03790	73
AT2G03800	2546
AT2G03810	3711
AT2G03820	2273
AT2G03821	904
AT2G03823	139
AT2G03822	174
AT2G03830	1292
AT2G03840	1085
AT2G03850	1222
AT2G03870	1542
AT2G03880	2192
AT2G03890	3224
AT2G04595	283
AT2G03913	446
AT2G03930	1330
AT2G03932	418
AT2G03931	416
AT2G03933	513
AT2G04605	379
AT2G03936	412
AT2G03937	502
AT2G04615	937
AT2G04635	285
AT2G03955	534
AT2G04645	552
AT2G03965	1480
AT2G04655	669
AT2G03980	3683
AT2G04020	1490
AT2G04025	1079
AT2G04030	4391
AT2G04665	423
AT2G04685	205
AT2G04032	1613
AT2G04034	505
AT2G04031	624
AT2G04037	589
AT2G04041	564
AT2G04695	333
AT2G04045	558
AT2G04046	492
AT2G04705	199
AT2G04038	501
AT2G04137	426
AT2G04039	1434
AT2G04040	2281
AT2G04050	2289
AT2G04060	3028
AT2G04062	1090
AT2G04063	420
AT2G04066	631
AT2G04070	2129
AT2G04080	2248
AT2G04090	2409
AT2G04715	555
AT2G04100	2437
AT2G04115	634
AT2G04160	6560
AT2G04725	3130
AT2G04170	2444
AT2G04735	328
AT2G04190	3086
AT2G04745	354
AT2G04220	1423
AT2G04230	2306
AT2G04235	6027
AT2G04240	1397
AT2G04270	5908
AT2G04280	2022
AT2G04755	1789
AT2G04765	252
AT2G04300	4008
AT2G04305	2456
AT2G04340	2105
AT2G04350	3675
AT2G04360	1785
AT2G04378	1847
AT2G04380	1126
AT2G04390	1689
AT2G04395	1069
AT2G04400	2590
AT2G04410	1422
AT2G04420	762
AT2G04425	530
AT2G04430	2904
AT2G04440	1219
AT2G04450	2216
AT2G04480	1432
AT2G04495	1082
AT2G04500	1993
AT2G04515	872
AT2G04520	1399
AT2G04530	2269
AT2G04540	3327
AT2G04550	1974
AT2G04560	2522
AT2G04570	1785
AT2G04775	333
AT2G04785	257
AT2G04805	274
AT2G04620	2455
AT2G04621	686
AT2G04622	334
AT2G04630	1589
AT2G04650	2899
AT2G04660	4630
AT2G04675	1211
AT2G04680	2152
AT2G04690	1988
AT2G04700	2239
AT2G04740	2729
AT2G04750	2987
AT2G04780	1739
AT2G04790	1237
AT2G04795	759
AT2G04800	767
AT2G04810	1194
AT2G04830	502
AT2G04815	353
AT2G04840	1232
AT2G04842	3537
AT2G04845	1845
AT2G04850	1668
AT2G04852	1318
AT2G04860	2140
AT2G04865	3412
AT2G04870	219
AT2G04880	2694
AT2G04890	2244
AT2G04900	1496
AT2G04910	416
AT2G04920	1131
AT2G04925	525
AT2G04930	834
AT2G04940	4606
AT2G04835	375
AT2G04825	505
AT2G05050	1050
AT2G05060	948
AT2G05070	1239
AT2G05100	1491
AT2G05105	601
AT2G04855	602
AT2G05117	423
AT2G04875	360
AT2G05120	5074
AT2G05140	969
AT2G05160	3522
AT2G05170	4145
AT2G05180	1405
AT2G05185	1424
AT2G05210	3831
AT2G05220	1702
AT2G05230	3358
AT2G05250	3367
AT2G05260	1770
AT2G05270	415
AT2G04885	465
AT2G05294	93
AT2G05310	1133
AT2G05320	1925
AT2G05330	926
AT2G05335	582
AT2G04895	594
AT2G05350	5127
AT2G05360	3189
AT2G05370	1428
AT2G05380	1533
AT2G05400	1685
AT2G05410	1636
AT2G05420	1549
AT2G05430	1516
AT2G05440	1140
AT2G04905	220
AT2G05510	1149
AT2G05518	701
AT2G05520	1293
AT2G05530	858
AT2G05540	1130
AT2G05580	1227
AT2G04915	323
AT2G04935	214
AT2G05590	2195
AT2G05600	902
AT2G05620	1213
AT2G05630	2012
AT2G05632	1039
AT2G05635	1533
AT2G05642	3081
AT2G05645	615
AT2G05655	2068
AT2G04945	288
AT2G05710	5350
AT2G05720	1024
AT2G05752	1224
AT2G05755	3184
AT2G05753	547
AT2G05760	3150
AT2G05765	79
AT2G04955	149
AT2G04965	66
AT2G04975	474
AT2G04985	414
AT2G04995	452
AT2G05786	135
AT2G05790	2453
AT2G05005	306
AT2G05810	3200
AT2G05812	3115
AT2G05830	2611
AT2G05840	2452
AT2G05850	2307
AT2G05900	939
AT2G05910	1353
AT2G05914	1420
AT2G05915	450
AT2G05920	3138
AT2G05940	2399
AT2G05970	1134
AT2G05990	2983
AT2G05995	1101
AT2G06000	2621
AT2G06002	704
AT2G06005	3941
AT2G06010	2201
AT2G06020	3673
AT2G06025	4116
AT2G06040	3453
AT2G06050	3262
AT2G06090	478
AT2G06095	1224
AT2G06105	3383
AT2G06166	652
AT2G06200	1180
AT2G06210	7785
AT2G06255	2368
AT2G06265	476
AT2G06420	1623
AT2G06425	816
AT2G06500	2506
AT2G06510	2703
AT2G06520	720
AT2G06530	2009
AT2G06541	2105
AT2G06555	780
AT2G06562	1620
AT2G06565	308
AT2G06570	2300
AT2G06645	1657
AT2G06667	189
AT2G06675	435
AT2G05015	689
AT2G06845	2566
AT2G06850	2295
AT2G06904	744
AT2G06906	553
AT2G06908	952
AT2G06925	1367
AT2G05035	265
AT2G05045	242
AT2G06960	2681
AT2G06983	1279
AT2G05065	241
AT2G06990	7117
AT2G07000	421
AT2G07020	2726
AT2G07040	2977
AT2G07042	2297
AT2G07050	6392
AT2G05075	530
AT2G07110	599
AT2G07120	1118
AT2G07140	2336
AT2G05085	241
AT2G07170	4242
AT2G05095	363
AT2G05125	213
AT2G07180	2838
AT2G07190	1579
AT2G07200	674
AT2G07213	1473
AT2G07215	1114
AT2G07240	5232
AT2G07280	2956
AT2G07290	475
AT2G07310	1591
AT2G07340	1382
AT2G07360	9963
AT2G07440	930
AT2G07505	503
AT2G07560	4195
AT2G07565	1355
AT2G07640	684
AT2G07771	771
AT2G07773	1770
AT2G07655	881
AT2G07776	883
AT2G07749	2355
AT2G05145	217
AT2G07777	2150
AT2G07671	776
AT2G07779	1452
AT2G07743	74
AT2G07672	1320
AT2G07613	445
AT2G07684	111
AT2G07617	65
AT2G07621	794
AT2G05155	616
AT2G07673	701
AT2G07745	79
AT2G07674	975
AT2G07751	357
AT2G07675	378
AT2G07676	357
AT2G07768	571
AT2G07746	72
AT2G07623	941
AT2G07748	74
AT2G07678	2033
AT2G07669	767
AT2G07625	550
AT2G07681	4838
AT2G07626	545
AT2G07627	219
AT2G07772	827
AT2G07628	584
AT2G07752	72
AT2G07753	75
AT2G07754	88
AT2G07774	885
AT2G07687	998
AT2G07629	630
AT2G07631	1188
AT2G07632	418
AT2G07755	73
AT2G07633	1665
AT2G07792	75
AT2G05215	1280
AT2G05205	1280
AT2G07689	645
AT2G07634	379
AT2G07691	578
AT2G07636	664
AT2G05245	431
AT2G07692	839
AT2G07637	744
AT2G07695	1898
AT2G07785	902
AT2G05255	333
AT2G07599	2417
AT2G07696	1179
AT2G07798	3484
AT2G07698	2665
AT2G07667	2366
AT2G07793	87
AT2G07701	321
AT2G07702	561
AT2G07638	1051
AT2G07705	201
AT2G07706	4640
AT2G07794	81
AT2G07707	477
AT2G07708	1310
AT2G07641	1115
AT2G07642	42
AT2G07643	735
AT2G07644	368
AT2G07713	369
AT2G07714	836
AT2G07646	1222
AT2G07715	2565
AT2G07718	5799
AT2G07648	601
AT2G07719	1520
AT2G07721	968
AT2G05315	69
AT2G07722	420
AT2G07652	1013
AT2G07815	2496
AT2G07756	72
AT2G07724	654
AT2G07725	1662
AT2G07727	3243
AT2G07757	87
AT2G07728	2442
AT2G07654	380
AT2G07820	267
AT2G07656	3168
AT2G07758	74
AT2G07732	740
AT2G07734	1388
AT2G07825	383
AT2G07827	1850
AT2G07830	123
AT2G07787	1832
AT2G07658	1615
AT2G07659	1549
AT2G07775	1028
AT2G07661	404
AT2G07806	5044
AT2G05355	69
AT2G05365	1143
AT2G07738	448
AT2G07795	1157
AT2G07759	88
AT2G07761	75
AT2G07762	75
AT2G07763	71
AT2G07739	888
AT2G07764	72
AT2G07662	1708
AT2G07765	83
AT2G07665	483
AT2G07835	742
AT2G07741	1158
AT2G07766	87
AT2G05395	404
AT2G07680	7991
AT2G05405	218
AT2G05415	70
AT2G07690	4517
AT2G05425	233
AT2G05445	252
AT2G07750	4061
AT2G07760	1859
AT2G07800	599
AT2G07810	343
AT2G07981	2731
AT2G08986	8403
AT2G09388	1080
AT2G09795	2861
AT2G09838	189
AT2G09840	1018
AT2G05455	189
AT2G09970	700
AT2G09990	1008
AT2G10020	201
AT2G10025	951
AT2G05465	695
AT2G05485	470
AT2G05495	215
AT2G10260	2714
AT2G05505	511
AT2G10440	4295
AT2G05515	386
AT2G10450	469
AT2G05525	85
AT2G05535	336
AT2G10455	371
AT2G05545	415
AT2G10535	318
AT2G10537	311
AT2G10545	1024
AT2G10550	920
AT2G10553	750
AT2G10556	793
AT2G10557	174
AT2G10560	837
AT2G10602	994
AT2G10606	151
AT2G10608	742
AT2G05555	484
AT2G05565	86
AT2G10615	1831
AT2G05575	356
AT2G05585	507
AT2G10625	5510
AT2G10920	427
AT2G10921	1149
AT2G10930	795
AT2G10931	1126
AT2G10940	1842
AT2G10950	3640
AT2G10955	444
AT2G10965	1278
AT2G10970	844
AT2G10975	951
AT2G11000	6870
AT2G11005	1067
AT2G11010	4051
AT2G11015	441
AT2G11025	274
AT2G11035	2153
AT2G11045	930
AT2G11200	465
AT2G11205	246
AT2G11215	93
AT2G11225	5044
AT2G11270	849
AT2G11271	126
AT2G11405	348
AT2G11462	644
AT2G11520	3178
AT2G11522	631
AT2G11570	953
AT2G11620	2333
AT2G11623	546
AT2G11626	994
AT2G05605	272
AT2G11773	108
AT2G11778	168
AT2G11810	3652
AT2G11815	1492
AT2G05615	109
AT2G11851	4070
AT2G11852	697
AT2G05625	502
AT2G11890	1593
AT2G11891	168
AT2G11910	1962
AT2G05665	605
AT2G05675	388
AT2G12170	1358
AT2G12190	1756
AT2G12200	332
AT2G12205	224
AT2G12280	398
AT2G12290	402
AT2G05685	449
AT2G12400	3559
AT2G05695	340
AT2G12405	799
AT2G05705	280
AT2G05725	328
AT2G05785	236
AT2G12461	135
AT2G12462	1180
AT2G12465	466
AT2G12475	517
AT2G12480	3113
AT2G05815	81
AT2G05825	941
AT2G05835	389
AT2G12550	3950
AT2G12646	2320
AT2G12875	2060
AT2G12880	360
AT2G12900	1584
AT2G12905	219
AT2G12935	1004
AT2G12940	1616
AT2G12945	722
AT2G13100	2558
AT2G05855	315
AT2G13105	560
AT2G05865	342
AT2G13125	427
AT2G13126	183
AT2G13150	1404
AT2G05875	447
AT2G13275	424
AT2G13290	2277
AT2G13295	548
AT2G13350	1732
AT2G13360	2740
AT2G13370	12507
AT2G05885	395
AT2G05895	419
AT2G13422	105
AT2G13430	1371
AT2G13440	5575
AT2G13450	1503
AT2G13463	756
AT2G05905	231
AT2G13500	1164
AT2G13510	1107
AT2G13540	6183
AT2G13542	447
AT2G13547	822
AT2G13550	1519
AT2G13555	504
AT2G13560	5393
AT2G13570	1128
AT2G05925	383
AT2G05945	231
AT2G05965	233
AT2G05975	207
AT2G06035	413
AT2G13600	2227
AT2G13610	2308
AT2G13620	2894
AT2G13630	894
AT2G13640	1155
AT2G13650	3480
AT2G13665	941
AT2G13660	920
AT2G13680	12062
AT2G13690	2546
AT2G13720	1242
AT2G13760	851
AT2G06065	380
AT2G13770	1294
AT2G13790	5242
AT2G13800	4251
AT2G13810	3850
AT2G13820	2254
AT2G13840	2684
AT2G13845	1027
AT2G13895	799
AT2G13900	2171
AT2G13905	581
AT2G06075	310
AT2G13950	1714
AT2G13960	1821
AT2G13965	348
AT2G13980	516
AT2G13985	1156
AT2G14000	1386
AT2G14045	2010
AT2G14050	5275
AT2G14060	2023
AT2G14070	1271
AT2G14080	4784
AT2G14095	1547
AT2G14100	1889
AT2G14110	1363
AT2G14115	844
AT2G14120	6324
AT2G14160	549
AT2G14170	4628
AT2G14210	5306
AT2G14247	1094
AT2G06085	233
AT2G14255	4294
AT2G14260	2829
AT2G14265	1022
AT2G14270	467
AT2G14282	501
AT2G14285	1663
AT2G14288	741
AT2G14289	108
AT2G14290	1333
AT2G14365	522
AT2G14378	501
AT2G14390	1007
AT2G14395	1282
AT2G06135	389
AT2G06115	456
AT2G14440	4347
AT2G14460	674
AT2G14500	1044
AT2G06145	273
AT2G14510	4154
AT2G14520	2965
AT2G14530	3010
AT2G06175	353
AT2G14540	1744
AT2G06185	250
AT2G14560	2316
AT2G14580	877
AT2G14610	902
AT2G14620	1508
AT2G14635	467
AT2G14660	759
AT2G14670	1712
AT2G14680	6139
AT2G06215	269
AT2G14690	2255
AT2G14692	594
AT2G14695	3144
AT2G14700	3261
AT2G14710	1472
AT2G14720	3958
AT2G14740	4044
AT2G14750	2165
AT2G14755	844
AT2G14760	1811
AT2G14765	676
AT2G06225	549
AT2G14775	1300
AT2G14800	947
AT2G14810	1006
AT2G14820	3273
AT2G14825	1683
AT2G14830	1441
AT2G14835	4248
AT2G06275	200
AT2G14846	443
AT2G14850	1767
AT2G14860	2088
AT2G14870	306
AT2G14878	876
AT2G14880	1691
AT2G14890	1745
AT2G14900	1222
AT2G14910	2779
AT2G14920	1038
AT2G14935	356
AT2G14945	641
AT2G06305	270
AT2G14960	2479
AT2G15000	1609
AT2G15010	876
AT2G15020	2088
AT2G15025	579
AT2G06315	274
AT2G06345	240
AT2G15029	102
AT2G06355	200
AT2G15042	1801
AT2G15050	2801
AT2G15080	3742
AT2G15090	1953
AT2G06365	310
AT2G15110	2322
AT2G15128	213
AT2G15130	1199
AT2G15170	752
AT2G15180	1425
AT2G06375	299
AT2G15185	669
AT2G15220	1121
AT2G06385	322
AT2G15230	2978
AT2G15240	3619
AT2G15260	3481
AT2G15270	1599
AT2G15280	2381
AT2G15290	1756
AT2G15292	1253
AT2G06395	398
AT2G15300	3118
AT2G15310	1839
AT2G15318	708
AT2G06405	316
AT2G15320	1761
AT2G15325	728
AT2G15327	837
AT2G15340	704
AT2G06415	284
AT2G15345	659
AT2G15350	1698
AT2G06435	717
AT2G15360	394
AT2G15370	1919
AT2G15390	2041
AT2G15400	1715
AT2G15420	4236
AT2G15430	2286
AT2G06445	243
AT2G15440	1308
AT2G15450	1721
AT2G15460	1714
AT2G15470	1722
AT2G15480	5072
AT2G15490	1866
AT2G15500	1045
AT2G15530	5272
AT2G15535	689
AT2G06455	76
AT2G15555	1073
AT2G15560	2350
AT2G15570	1875
AT2G15580	1829
AT2G15590	932
AT2G15610	732
AT2G15620	2547
AT2G15630	2116
AT2G15640	1818
AT2G15660	1335
AT2G15670	1489
AT2G15680	647
AT2G15690	2783
AT2G06465	1489
AT2G15695	2659
AT2G15710	2456
AT2G15730	2763
AT2G15740	990
AT2G15760	1395
AT2G15770	989
AT2G15780	1368
AT2G06475	626
AT2G06485	588
AT2G15790	3125
AT2G15820	2870
AT2G15830	737
AT2G06495	311
AT2G15860	4120
AT2G06505	325
AT2G15880	2806
AT2G15890	1793
AT2G06515	237
AT2G15900	5768
AT2G15910	3109
AT2G06525	271
AT2G15950	89
AT2G15960	771
AT2G15970	1342
AT2G15980	1497
AT2G16005	1125
AT2G16015	500
AT2G16016	256
AT2G06535	347
AT2G16018	1484
AT2G16019	111
AT2G16020	231
AT2G16030	1335
AT2G16040	1667
AT2G06575	323
AT2G16050	1915
AT2G16060	1247
AT2G16070	1775
AT2G16090	3251
AT2G16120	1715
AT2G16130	2064
AT2G16145	80
AT2G16190	1128
AT2G16200	625
AT2G06585	286
AT2G16210	2415
AT2G16220	1224
AT2G16225	378
AT2G16230	3018
AT2G16240	72
AT2G16245	916
AT2G16250	3673
AT2G16270	3007
AT2G06595	341
AT2G16280	2153
AT2G06605	282
AT2G16290	1644
AT2G16300	1739
AT2G16340	351
AT2G16365	5401
AT2G06615	204
AT2G16360	598
AT2G16370	3103
AT2G16380	3551
AT2G16385	1082
AT2G16390	4072
AT2G16400	2660
AT2G16405	3751
AT2G16430	2708
AT2G06625	216
AT2G06635	210
AT2G16440	4451
AT2G16450	1413
AT2G16460	2426
AT2G16485	8580
AT2G16490	1982
AT2G16500	2917
AT2G16505	932
AT2G16510	1944
AT2G06655	327
AT2G16520	659
AT2G16530	2480
AT2G16535	666
AT2G06665	159
AT2G06685	215
AT2G16570	2146
AT2G16580	2588
AT2G16575	594
AT2G06695	231
AT2G16586	1135
AT2G16592	631
AT2G06705	260
AT2G16594	309
AT2G16595	2259
AT2G16600	1333
AT2G16620	528
AT2G16630	2027
AT2G16640	4559
AT2G16650	2968
AT2G16660	3237
AT2G16676	1878
AT2G16700	1570
